"data","wojewodztwo","teryt","KTS.powiat","powiat","ludnosc","zakazenia","zakazenia.10.tys","zgony","zgony.Covid","zgony.inne","zgony.10.tys"
2020-11-29,"kujawsko-pomorskie","0461","040410661000","Bydgoszcz",348190,122,3.50383411355869,0,0,0,0
2020-11-29,"kujawsko-pomorskie","0462","040410762000","Grudziądz",94368,23,2.43726687012547,2,0,2,0.211936249576128
2020-11-29,"kujawsko-pomorskie","0463","040410663000","Toruń",201447,46,2.28347902922357,7,1,6,0.347485939229673
2020-11-29,"kujawsko-pomorskie","0464","040410864000","Włocławek",109883,28,2.54816486626685,0,0,0,0
2020-11-29,"lubelskie","0601","060610901000","bialski",110772,48,4.33322500270827,8,3,5,0.722204167118044
2020-11-29,"lubelskie","0602","060611002000","biłgorajski",100919,16,1.58542989922611,0,0,0,0
2020-11-29,"lubelskie","0603","060611003000","chełmski",78014,24,3.07637090778578,1,1,0,0.128182121157741
2020-11-29,"lubelskie","0604","060611004000","hrubieszowski",62847,13,2.06851560138113,1,0,1,0.159116584721626
2020-11-29,"lubelskie","0605","060611205000","janowski",45709,9,1.96897766304229,0,0,0,0
2020-11-29,"lubelskie","0606","060611006000","krasnostawski",63258,31,4.90056593632426,0,0,0,0
2020-11-29,"lubelskie","0607","060611207000","kraśnicki",95348,15,1.57318454503503,1,0,1,0.104878969669002
2020-11-29,"lubelskie","0608","060611108000","lubartowski",88352,31,3.50869250271641,0,0,0,0
2020-11-29,"lubelskie","0609","060611109000","lubelski",155566,59,3.79260249668951,0,0,0,0
2020-11-29,"lubelskie","0610","060611110000","łęczyński",57331,14,2.44195984720308,1,0,1,0.174425703371649
2020-11-29,"lubelskie","0611","060611211000","łukowski",106816,19,1.77875973636908,0,0,0,0
2020-11-29,"lubelskie","0612","060611212000","opolski",59208,23,3.88461018781246,0,0,0,0
2020-11-29,"lubelskie","0613","060610913000","parczewski",34711,6,1.7285586701622,1,0,1,0.288093111693699
2020-11-29,"lubelskie","0614","060611214000","puławski",113173,40,3.53441191803699,0,0,0,0
2020-11-29,"lubelskie","0615","060610915000","radzyński",58858,7,1.18930306840192,1,0,1,0.169900438343131
2020-11-29,"lubelskie","0616","060611216000","rycki",55988,10,1.78609702079017,0,0,0,0
2020-11-29,"lubelskie","0617","060611117000","świdnicki",71840,45,6.26391982182628,1,0,1,0.139198218262806
2020-11-29,"lubelskie","0618","060611018000","tomaszowski",82762,2,0.24165679901404,0,0,0,0
2020-11-29,"lubelskie","0619","060610919000","włodawski",38353,18,4.69324433551482,0,0,0,0
2020-11-29,"lubelskie","0620","060611020000","zamojski",106122,17,1.60192985431861,1,0,1,0.094231167901095
2020-11-29,"lubelskie","0661","060610961000","Biała Podlaska",57170,28,4.89767360503761,2,0,2,0.349833828931258
2020-11-29,"lubelskie","0662","060611062000","Chełm",61932,25,4.03668539688691,2,0,2,0.322934831750953
2020-11-29,"lubelskie","0663","060611163000","Lublin",339784,99,2.91361570880324,3,0,3,0.0882913851152497
2020-11-29,"lubelskie","0664","060611064000","Zamość",63437,17,2.67982407743115,2,0,2,0.315273420874253
2020-11-29,"lubuskie","0801","020811301000","gorzowski",71836,39,5.42903279692633,1,0,1,0.139205969151957
2020-11-29,"lubuskie","0802","020811402000","krośnieński",54829,20,3.64770468182896,0,0,0,0
2020-11-29,"lubuskie","0803","020811303000","międzyrzecki",57565,21,3.64805003040042,0,0,0,0
2020-11-29,"lubuskie","0804","020811404000","nowosolski",86156,19,2.20530201030689,1,1,0,0.116068526858257
2020-11-29,"lubuskie","0805","020811305000","słubicki",46929,13,2.77014212960003,0,0,0,0
2020-11-29,"lubuskie","0806","020811306000","strzelecko-drezdenecki",49009,10,2.04044155155176,0,0,0,0
2020-11-29,"lubuskie","0807","020811307000","sulęciński",35193,16,4.54635865086807,0,0,0,0
2020-11-29,"lubuskie","0808","020811408000","świebodziński",55790,13,2.3301666965406,0,0,0,0
2020-11-29,"lubuskie","0809","020811409000","zielonogórski",75559,22,2.91163196971903,0,0,0,0
2020-11-29,"lubuskie","0810","020811410000","żagański",78953,31,3.92638658442364,0,0,0,0
2020-11-29,"lubuskie","0811","020811411000","żarski",96111,27,2.80925180260324,0,0,0,0
2020-11-29,"lubuskie","0812","020811412000","wschowski",38831,10,2.57526203291185,1,1,0,0.257526203291185
2020-11-29,"lubuskie","0861","020811361000","Gorzów Wielkopolski",123609,84,6.79562167803315,3,1,2,0.24270077421547
2020-11-29,"lubuskie","0862","020811462000","Zielona Góra",141222,48,3.39890385350724,0,0,0,0
2020-11-29,"łódzkie","1001","051011701000","bełchatowski",112779,45,3.99010454073897,0,0,0,0
2020-11-29,"łódzkie","1002","051011902000","kutnowski",96569,40,4.14211599995858,0,0,0,0
2020-11-29,"łódzkie","1003","051011803000","łaski",49918,11,2.20361392684002,0,0,0,0
2020-11-29,"łódzkie","1004","051011904000","łęczycki",49747,12,2.41220576115143,2,0,2,0.402034293525238
2020-11-29,"łódzkie","1005","051011905000","łowicki",78099,23,2.94498008937374,3,0,3,0.384127837744401
2020-11-29,"łódzkie","1006","051011506000","łódzki wschodni",72179,22,3.04797794372324,0,0,0,0
2020-11-29,"łódzkie","1007","051011707000","opoczyński",76106,3,0.394187054897117,0,0,0,0
2020-11-29,"łódzkie","1008","051011508000","pabianicki",119291,52,4.35908827992053,12,0,12,1.00594344921243
2020-11-29,"łódzkie","1009","051011809000","pajęczański",51220,11,2.1475985942991,0,0,0,0
2020-11-29,"łódzkie","1010","051011710000","piotrkowski",91353,16,1.7514476809738,0,0,0,0
2020-11-29,"łódzkie","1011","051011811000","poddębicki",41108,14,3.40566313126399,10,0,10,2.43261652233142
2020-11-29,"łódzkie","1012","051011712000","radomszczański",112644,19,1.68672987464934,3,0,3,0.266325769681474
2020-11-29,"łódzkie","1013","051011913000","rawski",48592,11,2.2637471188673,0,0,0,0
2020-11-29,"łódzkie","1014","051011814000","sieradzki",117674,40,3.39922157825858,0,0,0,0
2020-11-29,"łódzkie","1015","051011915000","skierniewicki",38174,9,2.35762560905328,0,0,0,0
2020-11-29,"łódzkie","1016","051011716000","tomaszowski",116519,18,1.54481243402364,0,0,0,0
2020-11-29,"łódzkie","1017","051011817000","wieluński",76256,16,2.09819555182543,1,1,0,0.131137221989089
2020-11-29,"łódzkie","1018","051011818000","wieruszowski",42105,16,3.80002375014844,0,0,0,0
2020-11-29,"łódzkie","1019","051011819000","zduńskowolski",66380,34,5.12202470623682,6,2,4,0.903886712865321
2020-11-29,"łódzkie","1020","051011520000","zgierski",166113,46,2.76919928000819,0,0,0,0
2020-11-29,"łódzkie","1021","051011521000","brzeziński",30833,7,2.27029481399799,0,0,0,0
2020-11-29,"łódzkie","1061","051011661000","Łódź",679941,344,5.05926249483411,0,0,0,0
2020-11-29,"łódzkie","1062","051011762000","Piotrków Trybunalski",73090,18,2.4627171979751,0,0,0,0
2020-11-29,"łódzkie","1063","051011963000","Skierniewice",48089,11,2.28742539873984,0,0,0,0
2020-11-29,"małopolskie","1201","011212001000","bocheński",106858,15,1.40373205562522,0,0,0,0
2020-11-29,"małopolskie","1202","011212402000","brzeski",93201,10,1.07294986105299,0,0,0,0
2020-11-29,"małopolskie","1203","011212303000","chrzanowski",124536,15,1.20447099633841,0,0,0,0
2020-11-29,"małopolskie","1204","011212404000","dąbrowski",59174,6,1.01395883327137,0,0,0,0
2020-11-29,"małopolskie","1205","011212205000","gorlicki",108886,18,1.65310508237974,0,0,0,0
2020-11-29,"małopolskie","1206","011212006000","krakowski",279239,56,2.00545052804229,0,0,0,0
2020-11-29,"małopolskie","1207","011212207000","limanowski",131764,4,0.303573054855651,0,0,0,0
2020-11-29,"małopolskie","1208","011212008000","miechowski",48818,3,0.614527428407555,0,0,0,0
2020-11-29,"małopolskie","1209","011212009000","myślenicki",127600,22,1.72413793103448,0,0,0,0
2020-11-29,"małopolskie","1210","011212210000","nowosądecki",216796,13,0.599642059816602,0,0,0,0
2020-11-29,"małopolskie","1211","011216911000","nowotarski",191782,2,0.104285073677405,0,0,0,0
2020-11-29,"małopolskie","1212","011212312000","olkuski",111217,14,1.25880036325382,2,0,2,0.179828623321974
2020-11-29,"małopolskie","1213","011212313000","oświęcimski",153486,7,0.456067654378901,0,0,0,0
2020-11-29,"małopolskie","1214","011212014000","proszowicki",43222,6,1.38818194438018,0,0,0,0
2020-11-29,"małopolskie","1215","011216915000","suski",84232,30,3.56159179409251,0,0,0,0
2020-11-29,"małopolskie","1216","011212416000","tarnowski",201497,19,0.942942078542112,0,0,0,0
2020-11-29,"małopolskie","1217","011216917000","tatrzański",68072,9,1.32212950993066,0,0,0,0
2020-11-29,"małopolskie","1218","011212318000","wadowicki",160006,14,0.874967188730423,0,0,0,0
2020-11-29,"małopolskie","1219","011212019000","wielicki",129136,17,1.3164415809689,0,0,0,0
2020-11-29,"małopolskie","1261","011212161000","Kraków",779115,126,1.61721953755222,7,7,0,0.0898455298640124
2020-11-29,"małopolskie","1262","011212262000","Nowy Sącz",83794,15,1.79010430341075,0,0,0,0
2020-11-29,"małopolskie","1263","011212463000","Tarnów",108470,19,1.75163639716051,0,0,0,0
2020-11-29,"mazowieckie","1401","071422701000","białobrzeski",33410,3,0.897934750074828,0,0,0,0
2020-11-29,"mazowieckie","1402","071422502000","ciechanowski",89423,25,2.79570132963555,4,0,4,0.447312212741688
2020-11-29,"mazowieckie","1403","071427103000","garwoliński",108981,13,1.19286848166194,2,0,2,0.183518227947991
2020-11-29,"mazowieckie","1404","071427004000","gostyniński",44899,11,2.44994320586205,1,0,1,0.222722109623822
2020-11-29,"mazowieckie","1405","071413005000","grodziski",95963,37,3.85565269947792,2,0,2,0.208413659431239
2020-11-29,"mazowieckie","1406","071427306000","grójecki",98311,12,1.22061620774888,2,0,2,0.203436034624813
2020-11-29,"mazowieckie","1407","071422707000","kozienicki",59997,16,2.666800006667,1,0,1,0.166675000416688
2020-11-29,"mazowieckie","1408","071412908000","legionowski",118585,16,1.34924315891555,1,0,1,0.0843276974322216
2020-11-29,"mazowieckie","1409","071422709000","lipski",33874,14,4.13296333471099,1,0,1,0.295211666765071
2020-11-29,"mazowieckie","1410","071427110000","łosicki",30774,2,0.64989926561383,0,0,0,0
2020-11-29,"mazowieckie","1411","071422611000","makowski",44892,6,1.33654103180968,0,0,0,0
2020-11-29,"mazowieckie","1412","071412912000","miński",154526,63,4.07698380855002,0,0,0,0
2020-11-29,"mazowieckie","1413","071422513000","mławski",72626,11,1.51460909316223,4,0,4,0.550766942968083
2020-11-29,"mazowieckie","1414","071413014000","nowodworski",79378,15,1.8896923580841,2,0,2,0.251958981077881
2020-11-29,"mazowieckie","1415","071422615000","ostrołęcki",88654,10,1.1279806889706,1,0,1,0.11279806889706
2020-11-29,"mazowieckie","1416","071422616000","ostrowski",72328,11,1.52084946355492,1,0,1,0.138259042141356
2020-11-29,"mazowieckie","1417","071412917000","otwocki",124352,38,3.05584148224395,0,0,0,0
2020-11-29,"mazowieckie","1418","071413018000","piaseczyński",188281,67,3.55851094906018,2,0,2,0.106224207434632
2020-11-29,"mazowieckie","1419","071427019000","płocki",110952,39,3.51503352801211,1,0,1,0.0901290648208234
2020-11-29,"mazowieckie","1420","071422520000","płoński",87054,39,4.47997794472396,0,0,0,0
2020-11-29,"mazowieckie","1421","071413021000","pruszkowski",165912,49,2.95337287236607,1,0,1,0.0602729157625729
2020-11-29,"mazowieckie","1422","071422622000","przasnyski",52511,15,2.85654434309002,0,0,0,0
2020-11-29,"mazowieckie","1423","071422723000","przysuski",41455,1,0.241225425159812,0,0,0,0
2020-11-29,"mazowieckie","1424","071422524000","pułtuski",51824,5,0.964803951836987,0,0,0,0
2020-11-29,"mazowieckie","1425","071422725000","radomski",152291,28,1.83858533990846,1,1,0,0.065663762139588
2020-11-29,"mazowieckie","1426","071427126000","siedlecki",81362,11,1.35198249797203,0,0,0,0
2020-11-29,"mazowieckie","1427","071427027000","sierpecki",51954,8,1.53982369018747,0,0,0,0
2020-11-29,"mazowieckie","1428","071427328000","sochaczewski",85045,29,3.40995943324123,0,0,0,0
2020-11-29,"mazowieckie","1429","071427129000","sokołowski",53804,13,2.41617723589324,1,1,0,0.185859787376403
2020-11-29,"mazowieckie","1430","071422730000","szydłowiecki",39672,7,1.76446864287155,1,0,1,0.25206694898165
2020-11-29,"mazowieckie","1432","071413032000","warszawski zachodni",118613,49,4.13108175326482,0,0,0,0
2020-11-29,"mazowieckie","1433","071427133000","węgrowski",65822,14,2.1269484366929,0,0,0,0
2020-11-29,"mazowieckie","1434","071412934000","wołomiński",249299,53,2.12596119519132,2,0,2,0.0802249507619365
2020-11-29,"mazowieckie","1435","071422635000","wyszkowski",74220,41,5.52411748854756,0,0,0,0
2020-11-29,"mazowieckie","1436","071422736000","zwoleński",36166,3,0.829508378034618,5,0,5,1.38251396339103
2020-11-29,"mazowieckie","1437","071422537000","żuromiński",38515,5,1.29819550824354,0,0,0,0
2020-11-29,"mazowieckie","1438","071427338000","żyrardowski",75749,22,2.90432877001677,1,0,1,0.132014944091671
2020-11-29,"mazowieckie","1461","071422661000","Ostrołęka",52055,4,0.768418019402555,0,0,0,0
2020-11-29,"mazowieckie","1462","071427062000","Płock",119425,41,3.43311701904961,3,0,3,0.251203684320703
2020-11-29,"mazowieckie","1463","071422763000","Radom",211371,41,1.93971736898628,3,3,0,0.141930539194118
2020-11-29,"mazowieckie","1464","071427164000","Siedlce",78185,7,0.895312400076741,0,0,0,0
2020-11-29,"mazowieckie","1465","071412865000","Warszawa",1790658,519,2.89837590427653,14,0,14,0.0781835504043765
2020-11-29,"opolskie","1601","031613101000","brzeski",89804,51,5.67903434145472,2,0,2,0.222707229076656
2020-11-29,"opolskie","1602","031613102000","głubczycki",45552,44,9.65929048120829,0,0,0,0
2020-11-29,"opolskie","1603","031613203000","kędzierzyńsko-kozielski",93880,32,3.4086067319983,0,0,0,0
2020-11-29,"opolskie","1604","031613204000","kluczborski",65470,20,3.05483427524057,0,0,0,0
2020-11-29,"opolskie","1605","031613205000","krapkowicki",63747,36,5.64732457998023,0,0,0,0
2020-11-29,"opolskie","1606","031613106000","namysłowski",42634,29,6.80208284467796,0,0,0,0
2020-11-29,"opolskie","1607","031613107000","nyski",135948,52,3.82499190867096,0,0,0,0
2020-11-29,"opolskie","1608","031613208000","oleski",64293,13,2.02199306300841,0,0,0,0
2020-11-29,"opolskie","1609","031613209000","opolski",123726,49,3.96036403019576,1,0,1,0.0808237557182807
2020-11-29,"opolskie","1610","031613110000","prudnicki",55237,10,1.81038072306606,0,0,0,0
2020-11-29,"opolskie","1611","031613211000","strzelecki",74300,19,2.55720053835801,0,0,0,0
2020-11-29,"opolskie","1661","031613261000","Opole",128035,77,6.01398055219276,0,0,0,0
2020-11-29,"podkarpackie","1801","061813301000","bieszczadzki",21664,0,0,0,0,0,0
2020-11-29,"podkarpackie","1802","061813302000","brzozowski",65567,5,0.762578736254518,1,1,0,0.152515747250904
2020-11-29,"podkarpackie","1803","061813603000","dębicki",135299,8,0.591283010221805,2,0,2,0.147820752555451
2020-11-29,"podkarpackie","1804","061813404000","jarosławski",120247,20,1.66324315783346,0,0,0,0
2020-11-29,"podkarpackie","1805","061813305000","jasielski",113450,36,3.17320405464963,3,0,3,0.264433671220802
2020-11-29,"podkarpackie","1806","061813506000","kolbuszowski",62246,4,0.642611573434438,4,0,4,0.642611573434438
2020-11-29,"podkarpackie","1807","061813307000","krośnieński",112283,19,1.69215286374607,1,0,1,0.0890606770392669
2020-11-29,"podkarpackie","1808","061813608000","leżajski",69370,8,1.15323626928067,1,0,1,0.144154533660084
2020-11-29,"podkarpackie","1809","061813409000","lubaczowski",55217,21,3.80317655794411,1,1,0,0.181103645616386
2020-11-29,"podkarpackie","1810","061813510000","łańcucki",81049,21,2.59102518229713,2,0,2,0.246764303075917
2020-11-29,"podkarpackie","1811","061813611000","mielecki",136660,10,0.731743011854237,0,0,0,0
2020-11-29,"podkarpackie","1812","061813612000","niżański",66589,4,0.600699815284807,0,0,0,0
2020-11-29,"podkarpackie","1813","061813413000","przemyski",74061,12,1.62028598047555,1,0,1,0.135023831706296
2020-11-29,"podkarpackie","1814","061813414000","przeworski",78362,7,0.893290115106812,1,1,0,0.127612873586687
2020-11-29,"podkarpackie","1815","061813515000","ropczycko-sędziszowski",74515,5,0.671005837750788,1,0,1,0.134201167550158
2020-11-29,"podkarpackie","1816","061813516000","rzeszowski",169438,25,1.47546595214769,1,0,1,0.0590186380859075
2020-11-29,"podkarpackie","1817","061813317000","sanocki",94385,10,1.05949038512476,0,0,0,0
2020-11-29,"podkarpackie","1818","061813618000","stalowowolski",106037,34,3.20642794496261,1,0,1,0.0943067042636061
2020-11-29,"podkarpackie","1819","061813519000","strzyżowski",61386,14,2.28065031114586,2,2,0,0.325807187306552
2020-11-29,"podkarpackie","1820","061813620000","tarnobrzeski",52965,7,1.32162748985179,1,0,1,0.188803927121684
2020-11-29,"podkarpackie","1821","061813321000","leski",26441,6,2.26920313150032,0,0,0,0
2020-11-29,"podkarpackie","1861","061813361000","Krosno",46291,7,1.51217299259035,0,0,0,0
2020-11-29,"podkarpackie","1862","061813462000","Przemyśl",60689,18,2.96594110959152,1,0,1,0.164774506088418
2020-11-29,"podkarpackie","1863","061813563000","Rzeszów",196208,35,1.78382125091739,4,0,4,0.203865285819131
2020-11-29,"podkarpackie","1864","061813664000","Tarnobrzeg",46745,3,0.64177986950476,0,0,0,0
2020-11-29,"podlaskie","2001","062013901000","augustowski",58068,20,3.44423779017703,0,0,0,0
2020-11-29,"podlaskie","2002","062013702000","białostocki",149611,57,3.8098802895509,1,0,1,0.0668400050798404
2020-11-29,"podlaskie","2003","062013803000","bielski",54353,20,3.67964969734881,1,0,1,0.183982484867441
2020-11-29,"podlaskie","2004","062013904000","grajewski",47210,4,0.847278119042576,1,1,0,0.211819529760644
2020-11-29,"podlaskie","2005","062013805000","hajnowski",42610,18,4.22436047876085,0,0,0,0
2020-11-29,"podlaskie","2006","062013806000","kolneński",38057,3,0.788291247339517,0,0,0,0
2020-11-29,"podlaskie","2007","062013807000","łomżyński",50943,4,0.785191292228569,0,0,0,0
2020-11-29,"podlaskie","2008","062013908000","moniecki",40412,8,1.97961001682669,0,0,0,0
2020-11-29,"podlaskie","2009","062013909000","sejneński",19914,10,5.02159284925178,0,0,0,0
2020-11-29,"podlaskie","2010","062013810000","siemiatycki",44193,0,0,1,0,1,0.226280180119023
2020-11-29,"podlaskie","2011","062013711000","sokólski",66686,5,0.749782563056714,1,0,1,0.149956512611343
2020-11-29,"podlaskie","2012","062013912000","suwalski",35674,10,2.80316196669844,0,0,0,0
2020-11-29,"podlaskie","2013","062013813000","wysokomazowiecki",56860,8,1.40696447414703,2,0,2,0.351741118536757
